puzzle_type,puzzle_idx,total_clues,original_status,original_extraction_accuracy,num_misclassified_original,single_correction_attempted,single_correction_found,single_attempts,error_row,error_col,original_value,corrected_value,original_confidence,second_best_confidence,two_error_correction_attempted,two_error_correction_found,two_error_attempts,error2_row,error2_col,original_value2,corrected_value2,original_confidence2,second_best_confidence2,time_first_solve_attempt,time_per_correction_attempt,time_total_all_attempts,final_status,final_matches_ground_truth,correction_type,ground_truth_error_positions
sudoku_9x9,64,22,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.11279678344726562,0,0.11279678344726562,solved,True,none,[]
sudoku_9x9,65,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.17136573791503906,0,0.17136573791503906,solved,True,none,[]
sudoku_9x9,66,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.08352112770080566,0,0.08352112770080566,solved,True,none,[]
sudoku_9x9,67,23,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.1256849765777588,0,0.1256849765777588,solved,True,none,[]
sudoku_9x9,68,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.19916915893554688,0,0.19916915893554688,solved,True,none,[]
sudoku_9x9,69,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.12056303024291992,0,0.12056303024291992,solved,True,none,[]
sudoku_9x9,70,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.13889169692993164,0,0.13889169692993164,solved,True,none,[]
sudoku_9x9,71,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.10275125503540039,0,0.10275125503540039,solved,True,none,[]
sudoku_9x9,72,23,wrong_solution,0.9876543209876543,1,True,True,2,7,2,4,9,0.9998661279678345,7.19142917660065e-05,False,False,0,,,,,,,0.1162259578704834,0.03899645805358887,0.19421887397766113,corrected_single,True,single,"[(7, 2)]"
sudoku_9x9,73,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.2641298770904541,0,0.2641298770904541,solved,True,none,[]
sudoku_9x9,74,25,unsat,0.9876543209876543,1,True,True,1,7,0,7,8,0.7017678022384644,0.28561779856681824,False,False,0,,,,,,,0.011282920837402344,0.07688307762145996,0.0881659984588623,corrected_single,True,single,"[(7, 0)]"
sudoku_9x9,75,22,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.1846771240234375,0,0.1846771240234375,solved,True,none,[]
sudoku_9x9,76,22,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.17503929138183594,0,0.17503929138183594,solved,True,none,[]
sudoku_9x9,77,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.11940693855285645,0,0.11940693855285645,solved,True,none,[]
sudoku_9x9,78,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.20572924613952637,0,0.20572924613952637,solved,True,none,[]
sudoku_9x9,79,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.1195058822631836,0,0.1195058822631836,solved,True,none,[]
sudoku_9x9,80,26,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.06253218650817871,0,0.06253218650817871,solved,True,none,[]
sudoku_9x9,81,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.08765792846679688,0,0.08765792846679688,solved,True,none,[]
sudoku_9x9,82,23,unsat,0.9753086419753086,2,True,True,1,3,3,9,8,0.5706266760826111,0.42937204241752625,False,False,0,,,,,,,0.011202096939086914,0.11066794395446777,0.12187004089355469,wrong_correction,False,single,"[(3, 3), (6, 2)]"
sudoku_9x9,83,23,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.2794370651245117,0,0.2794370651245117,solved,True,none,[]
sudoku_9x9,84,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.17204976081848145,0,0.17204976081848145,solved,True,none,[]
sudoku_9x9,85,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.1542060375213623,0,0.1542060375213623,solved,True,none,[]
sudoku_9x9,86,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.25745320320129395,0,0.25745320320129395,solved,True,none,[]
sudoku_9x9,87,26,wrong_solution,0.9876543209876543,1,True,True,4,8,8,2,3,0.9998553991317749,8.878372318577021e-05,False,False,0,,,,,,,0.04224395751953125,0.01754516363143921,0.11242461204528809,wrong_correction,False,single,"[(0, 6)]"
sudoku_9x9,88,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.06968569755554199,0,0.06968569755554199,solved,True,none,[]
sudoku_9x9,89,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.09260416030883789,0,0.09260416030883789,solved,True,none,[]
sudoku_9x9,90,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.04856109619140625,0,0.04856109619140625,solved,True,none,[]
sudoku_9x9,91,24,wrong_solution,0.9876543209876543,1,True,True,12,2,6,1,5,1.0,1.1799431535466053e-15,False,False,0,,,,,,,0.046324968338012695,0.01308983564376831,0.20340299606323242,wrong_correction,False,single,"[(0, 3)]"
sudoku_9x9,92,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.10134601593017578,0,0.10134601593017578,solved,True,none,[]
sudoku_9x9,93,26,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.1622462272644043,0,0.1622462272644043,solved,True,none,[]
sudoku_9x9,94,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.14968514442443848,0,0.14968514442443848,solved,True,none,[]
sudoku_9x9,95,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.23180484771728516,0,0.23180484771728516,solved,True,none,[]
sudoku_9x9,96,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.15019011497497559,0,0.15019011497497559,solved,True,none,[]
sudoku_9x9,97,25,unsat,0.9876543209876543,1,True,True,1,7,8,2,7,0.7018824219703674,0.29811742901802063,False,False,0,,,,,,,0.012006998062133789,0.1889512538909912,0.200958251953125,corrected_single,True,single,"[(7, 8)]"
sudoku_9x9,98,25,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.16690993309020996,0,0.16690993309020996,solved,True,none,[]
sudoku_9x9,99,24,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.14130425453186035,0,0.14130425453186035,solved,True,none,[]
hexasudoku_16x16,0,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03682899475097656,0.03480331184937782,16.91643524169922,uncorrectable,False,,"[(0, 13), (7, 7), (12, 7)]"
hexasudoku_16x16,1,120,unsat,0.99609375,1,True,False,50,,,,,,,True,False,435,,,,,,,0.03542804718017578,0.035194453996481356,17.104738235473633,uncorrectable,False,,"[(5, 1)]"
hexasudoku_16x16,2,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03547501564025879,0.034411219960635474,16.724916696548462,uncorrectable,False,,"[(1, 8), (2, 8), (12, 14)]"
hexasudoku_16x16,3,120,unsat,0.99609375,1,True,True,1,11,10,12,14,0.8373687863349915,0.16263116896152496,False,False,0,,,,,,,0.3618192672729492,0.7318830490112305,1.0937023162841797,corrected_single,True,single,"[(11, 10)]"
hexasudoku_16x16,4,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.039628028869628906,0.03433446441729044,16.691843271255493,uncorrectable,False,,"[(1, 15), (7, 7), (10, 10), (15, 7)]"
hexasudoku_16x16,5,120,unsat,0.9921875,2,True,False,50,11,2,12,14,0.7206541895866394,0.2793457508087158,True,True,32,4,5,10,16,0.901114284992218,0.09888572990894318,0.03835487365722656,0.047232255703065454,3.9113998413085938,corrected_two,True,two,"[(4, 5), (11, 2)]"
hexasudoku_16x16,6,120,unsat,0.9921875,2,True,False,50,3,5,14,15,0.8763083219528198,0.12332308292388916,True,True,35,12,7,12,14,0.996381402015686,0.0036185206845402718,0.03797316551208496,0.043792225332821115,3.76031231880188,corrected_two,True,two,"[(3, 5), (12, 7)]"
hexasudoku_16x16,7,120,unsat,0.9921875,2,True,False,50,6,8,2,7,0.8832564353942871,0.10787153989076614,True,True,1,11,7,10,16,0.9552616477012634,0.044731900095939636,0.0365910530090332,0.04126136443194221,2.140920639038086,corrected_two,True,two,"[(6, 8), (11, 7)]"
hexasudoku_16x16,8,120,unsat,0.99609375,1,True,True,6,14,13,12,14,0.9981830716133118,0.0018168652895838022,False,False,0,,,,,,,0.0354609489440918,0.08400257428487141,0.5394763946533203,corrected_single,True,single,"[(14, 13)]"
hexasudoku_16x16,9,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03529715538024902,0.03447543665305856,16.755883932113647,uncorrectable,False,,"[(0, 0), (2, 2), (2, 4), (7, 13)]"
hexasudoku_16x16,10,120,unsat,0.99609375,1,True,True,2,8,8,14,12,0.9143333435058594,0.08566661179065704,False,False,0,,,,,,,0.0980679988861084,0.22688257694244385,0.5518331527709961,corrected_single,True,single,"[(8, 8)]"
hexasudoku_16x16,11,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.0355832576751709,0.0342308511439058,16.637546062469482,uncorrectable,False,,"[(3, 13), (4, 12), (12, 6)]"
hexasudoku_16x16,12,120,unsat,0.9921875,2,True,True,1,3,4,12,14,0.6878318190574646,0.3105226159095764,False,False,0,,,,,,,0.036019086837768555,0.16389989852905273,0.1999189853668213,wrong_correction,False,single,"[(3, 4), (11, 14)]"
hexasudoku_16x16,13,120,unsat,0.9921875,2,True,False,50,14,6,9,16,0.9649544954299927,0.03365755081176758,True,True,33,5,4,16,15,0.9726693630218506,0.027320750057697296,0.03631305694580078,0.04176826074898961,3.5030786991119385,corrected_two,True,two,"[(5, 4), (14, 6)]"
hexasudoku_16x16,14,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.035527944564819336,0.034524923501555456,16.780115842819214,uncorrectable,False,,"[(7, 3), (10, 5), (12, 10), (13, 7)]"
hexasudoku_16x16,15,120,unsat,0.98828125,3,True,False,50,14,4,10,16,0.7208534479141235,0.27665793895721436,True,True,34,10,11,6,16,0.9757863879203796,0.024213682860136032,0.1608266830444336,0.057931880156199135,5.027104616165161,wrong_correction,False,two,"[(9, 9), (10, 11), (14, 4)]"
hexasudoku_16x16,16,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03645205497741699,0.03431336314407821,16.678433179855347,uncorrectable,False,,"[(2, 4), (2, 11), (10, 11), (12, 2)]"
hexasudoku_16x16,17,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.035071372985839844,0.03435951606514528,16.6994366645813,uncorrectable,False,,"[(4, 7), (7, 15), (8, 3), (8, 15)]"
hexasudoku_16x16,18,120,unsat,0.9765625,6,True,False,50,,,,,,,True,False,435,,,,,,,0.0350499153137207,0.03427181932115063,16.656882286071777,uncorrectable,False,,"[(7, 8), (9, 7), (9, 12), (10, 10), (13, 6), (15, 12)]"
hexasudoku_16x16,19,120,unsat,0.99609375,1,True,False,50,,,,,,,True,False,435,,,,,,,0.03639984130859375,0.034273966563116647,16.659273624420166,uncorrectable,False,,"[(14, 7)]"
hexasudoku_16x16,20,120,unsat,0.9765625,6,True,False,50,,,,,,,True,False,435,,,,,,,0.035104990005493164,0.03442577725833224,16.73160696029663,uncorrectable,False,,"[(0, 8), (2, 3), (3, 8), (7, 1), (7, 6), (7, 9)]"
hexasudoku_16x16,21,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03443193435668945,0.03371113747665563,16.384333610534668,uncorrectable,False,,"[(0, 9), (1, 12), (3, 10), (3, 11), (12, 6)]"
hexasudoku_16x16,22,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.03463602066040039,0.034740533533784534,16.8837947845459,uncorrectable,False,,"[(3, 4), (14, 12)]"
hexasudoku_16x16,23,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03462696075439453,0.03459554111834654,16.813464403152466,uncorrectable,False,,"[(1, 9), (5, 1), (10, 7)]"
hexasudoku_16x16,24,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03518486022949219,0.034855738374375805,16.940217971801758,uncorrectable,False,,"[(6, 13), (7, 2), (11, 0), (12, 14)]"
hexasudoku_16x16,25,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03539013862609863,0.03435767262252336,16.698861360549927,uncorrectable,False,,"[(7, 5), (8, 2), (12, 3)]"
hexasudoku_16x16,26,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.034857988357543945,0.03422629710325261,16.63461208343506,uncorrectable,False,,"[(0, 13), (4, 7), (10, 1), (12, 12)]"
hexasudoku_16x16,27,120,unsat,0.9921875,2,True,False,50,1,11,1,2,0.6468803882598877,0.3518562912940979,True,True,12,15,11,11,8,0.9997043013572693,0.00019784142205026,0.03522920608520508,0.0396110511595203,2.491114377975464,corrected_two,True,two,"[(1, 11), (15, 11)]"
hexasudoku_16x16,28,120,unsat,0.99609375,1,True,True,2,5,15,10,16,0.901114284992218,0.09888572990894318,False,False,0,,,,,,,0.03514289855957031,0.19857406616210938,0.43229103088378906,corrected_single,True,single,"[(5, 15)]"
hexasudoku_16x16,29,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03533005714416504,0.03690020423574546,17.931929111480713,uncorrectable,False,,"[(0, 3), (12, 9), (15, 9)]"
hexasudoku_16x16,30,120,unsat,0.9921875,2,True,False,50,2,12,9,7,0.49772125482559204,0.4665369391441345,True,True,4,2,4,12,14,0.6878318190574646,0.3105226159095764,0.035192012786865234,0.04147328270806207,2.274749279022217,corrected_two,True,two,"[(2, 4), (2, 12)]"
hexasudoku_16x16,31,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03492999076843262,0.03838869026026775,18.65344476699829,uncorrectable,False,,"[(0, 0), (1, 6), (15, 2)]"
hexasudoku_16x16,32,120,unsat,0.9765625,6,True,False,50,,,,,,,True,False,435,,,,,,,0.03432512283325195,0.03399920414403542,16.52393913269043,uncorrectable,False,,"[(1, 1), (3, 7), (6, 5), (8, 5), (10, 2), (11, 4)]"
hexasudoku_16x16,33,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03473091125488281,0.03438768927583989,16.71276021003723,uncorrectable,False,,"[(1, 13), (2, 12), (4, 14), (7, 15), (15, 12)]"
hexasudoku_16x16,34,120,unsat,0.99609375,1,True,False,50,,,,,,,True,False,435,,,,,,,0.09202289581298828,0.0399886160781703,19.486501693725586,uncorrectable,False,,"[(14, 3)]"
hexasudoku_16x16,35,120,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.21323084831237793,0,0.21323084831237793,solved,True,none,[]
hexasudoku_16x16,36,120,unsat,0.9921875,2,True,False,50,6,8,11,16,0.5834730863571167,0.3982466757297516,True,True,37,2,2,12,16,0.9923921823501587,0.007607569918036461,0.03505110740661621,0.047712501438184715,4.1860387325286865,corrected_two,True,two,"[(2, 2), (6, 8)]"
hexasudoku_16x16,37,120,unsat,0.99609375,1,True,True,3,4,12,4,10,0.7360547780990601,0.2638818621635437,False,False,0,,,,,,,0.03528189659118652,0.2660529613494873,0.8334407806396484,corrected_single,True,single,"[(4, 12)]"
hexasudoku_16x16,38,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.03625798225402832,0.034506666045827965,16.77199101448059,uncorrectable,False,,"[(6, 14), (14, 10)]"
hexasudoku_16x16,39,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.034587860107421875,0.03583377071262635,17.4139666557312,uncorrectable,False,,"[(3, 6), (4, 8), (10, 14), (11, 1)]"
hexasudoku_16x16,40,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.035572052001953125,0.03423232294849514,16.638248682022095,uncorrectable,False,,"[(4, 7), (5, 6), (6, 3)]"
hexasudoku_16x16,41,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03461408615112305,0.03436535019235513,16.70180892944336,uncorrectable,False,,"[(1, 9), (4, 3), (9, 1), (9, 9)]"
hexasudoku_16x16,42,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03512930870056152,0.03403347300499985,16.54136371612549,uncorrectable,False,,"[(2, 4), (5, 8), (7, 12)]"
hexasudoku_16x16,43,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03565073013305664,0.03449263671009811,16.76457953453064,uncorrectable,False,,"[(0, 2), (3, 10), (4, 8), (10, 4)]"
hexasudoku_16x16,44,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03442192077636719,0.03418244774808589,16.612909078598022,uncorrectable,False,,"[(1, 8), (6, 7), (9, 8)]"
hexasudoku_16x16,45,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.034718990325927734,0.034472635111857934,16.753947019577026,uncorrectable,False,,"[(0, 13), (4, 10), (8, 8), (15, 9)]"
hexasudoku_16x16,46,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03498482704162598,0.03402936335691472,16.539226055145264,uncorrectable,False,,"[(1, 8), (6, 3), (7, 0), (14, 7)]"
hexasudoku_16x16,47,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03452420234680176,0.03469364520200749,16.860942125320435,uncorrectable,False,,"[(0, 5), (4, 7), (15, 15)]"
hexasudoku_16x16,48,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03540778160095215,0.03429163264245102,16.666849613189697,uncorrectable,False,,"[(2, 3), (6, 10), (7, 11)]"
hexasudoku_16x16,49,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.03458690643310547,0.03533560320274117,17.172354459762573,uncorrectable,False,,"[(1, 1), (12, 5)]"
hexasudoku_16x16,50,120,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.7462589740753174,0,0.7462589740753174,solved,True,none,[]
hexasudoku_16x16,51,120,unsat,0.99609375,1,True,True,1,3,0,8,4,0.523134708404541,0.4757872521877289,False,False,0,,,,,,,0.08055877685546875,0.5185878276824951,0.5991466045379639,corrected_single,True,single,"[(3, 0)]"
hexasudoku_16x16,52,120,unsat,0.99609375,1,True,True,16,3,3,10,11,0.9996941089630127,0.000275938306003809,False,False,0,,,,,,,0.2614772319793701,0.10428853332996368,1.930093765258789,corrected_single,True,single,"[(3, 3)]"
hexasudoku_16x16,53,120,unsat,0.9765625,6,True,False,50,,,,,,,True,False,435,,,,,,,0.03496193885803223,0.03433185164461431,16.68590998649597,uncorrectable,False,,"[(1, 15), (2, 3), (2, 7), (4, 5), (9, 15), (14, 2)]"
hexasudoku_16x16,54,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03675079345703125,0.0343417865713847,16.692517280578613,uncorrectable,False,,"[(7, 7), (10, 8), (13, 6)]"
hexasudoku_16x16,55,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03582501411437988,0.03432828470603707,16.68504309654236,uncorrectable,False,,"[(6, 8), (6, 9), (8, 15)]"
hexasudoku_16x16,56,120,unsat,0.99609375,1,True,True,2,1,6,13,11,0.8456634283065796,0.15363450348377228,False,False,0,,,,,,,0.03489279747009277,0.1614375114440918,0.35776782035827637,corrected_single,True,single,"[(1, 6)]"
hexasudoku_16x16,57,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03558206558227539,0.03427681775437188,16.659838676452637,uncorrectable,False,,"[(2, 14), (3, 3), (5, 9), (11, 2), (12, 0)]"
hexasudoku_16x16,58,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03460097312927246,0.03467176919130935,16.850409030914307,uncorrectable,False,,"[(0, 1), (5, 5), (12, 14)]"
hexasudoku_16x16,59,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.0359649658203125,0.034559732614104284,16.79743528366089,uncorrectable,False,,"[(11, 8), (12, 13), (14, 10)]"
hexasudoku_16x16,60,120,unsat,0.9921875,2,True,False,50,13,15,10,13,0.747501790523529,0.2524179518222809,True,True,32,9,12,1,6,0.894356906414032,0.0915045216679573,0.035008907318115234,0.04298575913033834,3.5598411560058594,corrected_two,True,two,"[(9, 12), (13, 15)]"
hexasudoku_16x16,61,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.037454843521118164,0.0344438115346063,16.742703437805176,uncorrectable,False,,"[(7, 6), (7, 8), (8, 1), (12, 13), (14, 11)]"
hexasudoku_16x16,62,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.035112857818603516,0.03451665603008467,16.775691032409668,uncorrectable,False,,"[(0, 13), (4, 10)]"
hexasudoku_16x16,63,120,unsat,0.9921875,2,True,False,50,7,11,5,3,0.6535488963127136,0.34645000100135803,True,True,2,5,6,12,14,0.7995602488517761,0.200439453125,0.03540611267089844,0.04194417366614708,2.216503143310547,corrected_two,True,two,"[(5, 6), (7, 11)]"
hexasudoku_16x16,64,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.036785125732421875,0.03491012042330712,16.968193531036377,uncorrectable,False,,"[(6, 3), (9, 3)]"
hexasudoku_16x16,65,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03750300407409668,0.03452330323838696,16.781305074691772,uncorrectable,False,,"[(8, 14), (10, 6), (12, 0), (13, 7), (13, 9)]"
hexasudoku_16x16,66,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03508806228637695,0.03455300871858892,16.793297290802002,uncorrectable,False,,"[(3, 2), (4, 7), (9, 0), (9, 15), (10, 10)]"
hexasudoku_16x16,67,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03521990776062012,0.034213511476811675,16.628772974014282,uncorrectable,False,,"[(7, 8), (10, 3), (10, 11)]"
hexasudoku_16x16,68,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03553318977355957,0.03475161827716631,16.89006805419922,uncorrectable,False,,"[(3, 5), (3, 9), (12, 13), (13, 0)]"
hexasudoku_16x16,69,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03507685661315918,0.03439919874840176,16.718688249588013,uncorrectable,False,,"[(1, 0), (8, 13), (9, 6), (12, 2), (12, 10)]"
hexasudoku_16x16,70,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.034828901290893555,0.034161650765802444,16.603229522705078,uncorrectable,False,,"[(1, 0), (8, 7)]"
hexasudoku_16x16,71,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03490900993347168,0.03438450528174331,16.71139407157898,uncorrectable,False,,"[(3, 7), (6, 2), (12, 14), (15, 5)]"
hexasudoku_16x16,72,120,unsat,0.9921875,2,True,False,50,3,10,4,9,0.9810855388641357,0.01891409233212471,True,True,65,1,3,12,14,0.9993699193000793,0.0006300923996604979,0.03491497039794922,0.040294707339742906,4.668806314468384,corrected_two,True,two,"[(1, 3), (3, 10)]"
hexasudoku_16x16,73,120,unsat,0.9921875,2,True,False,50,1,1,12,16,0.590218186378479,0.4097592532634735,True,True,3,7,11,14,15,0.8763083219528198,0.12332308292388916,0.06275105476379395,0.04574080683150381,2.487013816833496,corrected_two,True,two,"[(1, 1), (7, 11)]"
hexasudoku_16x16,74,120,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.557448148727417,0,0.557448148727417,solved,True,none,[]
hexasudoku_16x16,75,120,unsat,0.99609375,1,True,True,1,15,3,8,4,0.523134708404541,0.4757872521877289,False,False,0,,,,,,,0.03765392303466797,0.4940149784088135,0.5316689014434814,corrected_single,True,single,"[(15, 3)]"
hexasudoku_16x16,76,120,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.6805860996246338,0,0.6805860996246338,solved,True,none,[]
hexasudoku_16x16,77,120,unsat,0.98046875,5,True,False,50,,,,,,,True,False,435,,,,,,,0.03461027145385742,0.033964698830830684,16.50748920440674,uncorrectable,False,,"[(3, 5), (3, 7), (5, 6), (5, 8), (10, 14)]"
hexasudoku_16x16,78,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03469204902648926,0.03415893033607719,16.601773262023926,uncorrectable,False,,"[(4, 1), (5, 11), (9, 1)]"
hexasudoku_16x16,79,120,unsat,0.9765625,6,True,False,50,,,,,,,True,False,435,,,,,,,0.034464120864868164,0.0339040726730504,16.47793936729431,uncorrectable,False,,"[(2, 9), (3, 5), (4, 0), (6, 2), (11, 13), (13, 10)]"
hexasudoku_16x16,80,120,unsat,0.9921875,2,True,False,50,1,6,11,13,0.9867558479309082,0.013244091533124447,True,True,91,7,0,12,16,0.9913610816001892,0.006936158053576946,0.03460812568664551,0.03830396368148479,5.435467004776001,corrected_two,True,two,"[(1, 6), (7, 0)]"
hexasudoku_16x16,81,120,unsat,0.9921875,2,True,False,50,2,11,1,6,0.894356906414032,0.0915045216679573,True,True,49,14,5,12,14,0.99996018409729,3.979482426075265e-05,0.03531384468078613,0.04265688164065583,4.258345127105713,corrected_two,True,two,"[(2, 11), (14, 5)]"
hexasudoku_16x16,82,120,unsat,0.98828125,3,True,False,50,,,,,,,True,False,435,,,,,,,0.03521418571472168,0.03428653736704403,16.66418480873108,uncorrectable,False,,"[(6, 13), (8, 6), (13, 0)]"
hexasudoku_16x16,83,120,solved,1.0,0,False,False,0,,,,,,,False,False,0,,,,,,,0.3934500217437744,0,0.3934500217437744,solved,True,none,[]
hexasudoku_16x16,84,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03601408004760742,0.03615670302479537,17.572015047073364,uncorrectable,False,,"[(1, 2), (1, 8), (9, 8), (10, 1)]"
hexasudoku_16x16,85,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.11443495750427246,0.042538700398710584,20.745704650878906,uncorrectable,False,,"[(1, 0), (5, 4)]"
hexasudoku_16x16,86,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03502392768859863,0.034082258362131024,16.564919233322144,uncorrectable,False,,"[(2, 7), (2, 13), (12, 2), (14, 1)]"
hexasudoku_16x16,87,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.03509092330932617,0.03434596160023483,16.692882299423218,uncorrectable,False,,"[(1, 1), (1, 3), (8, 4), (14, 11)]"
hexasudoku_16x16,88,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.03562498092651367,0.03468514766889749,16.857921600341797,uncorrectable,False,,"[(0, 10), (14, 8)]"
hexasudoku_16x16,89,120,unsat,0.984375,4,True,False,50,,,,,,,True,False,435,,,,,,,0.034802913665771484,0.0341628153299548,16.603768348693848,uncorrectable,False,,"[(1, 13), (2, 9), (3, 1), (9, 0)]"
hexasudoku_16x16,90,120,unsat,0.9921875,2,True,False,50,,,,,,,True,False,435,,,,,,,0.03494381904602051,0.03423708837056897,16.639931678771973,uncorrectable,False,,"[(7, 15), (10, 6)]"
hexasudoku_16x16,91,120,unsat,0.99609375,1,True,True,3,1,3,10,16,0.8149501085281372,0.1845661699771881,False,False,0,,,,,,,0.03696894645690918,0.2174079418182373,0.6891927719116211,corrected_single,True,single,"[(1, 3)]"
