puzzle_type,puzzle_idx,final_status,position,cnn_prediction,cnn_confidence,true_digit,true_digit_rank,true_digit_prob,confusion_type,full_ranking
hexasudoku_16x16,37,uncorrectable,"(12, 7)",16,0.9968571662902832,8,3,0.00026273904950357974,8->G,"[(16, 0.9968571662902832), (14, 0.0028747825417667627), (8, 0.00026273904950357974), (10, 2.155331230824231e-06), (9, 1.9774206521105953e-06)]"
hexasudoku_16x16,38,uncorrectable,"(7, 15)",1,0.5737038254737854,3,2,0.24136261641979218,3->1,"[(1, 0.5737038254737854), (3, 0.24136261641979218), (7, 0.15435728430747986), (5, 0.027279894798994064), (9, 0.00219885166734457)]"
hexasudoku_16x16,38,uncorrectable,"(12, 13)",12,0.8799974918365479,14,2,0.12000245600938797,E->C,"[(12, 0.8799974918365479), (14, 0.12000245600938797), (6, 1.4323242147895598e-08), (2, 6.345107994576438e-09), (16, 4.599544356498342e-11)]"
hexasudoku_16x16,38,uncorrectable,"(15, 9)",12,0.9976457953453064,14,2,0.0023540230467915535,E->C,"[(12, 0.9976457953453064), (14, 0.0023540230467915535), (13, 8.927997185992353e-08), (15, 5.661228286157893e-08), (11, 8.451031874301407e-09)]"
hexasudoku_16x16,39,two,"(3, 8)",9,0.5409061312675476,4,2,0.454475462436676,4->9,"[(9, 0.5409061312675476), (4, 0.454475462436676), (7, 0.003020558040589094), (1, 0.0010579056106507778), (2, 0.0005396032938733697)]"
hexasudoku_16x16,39,two,"(11, 15)",10,0.9514522552490234,2,3,0.013069193810224533,2->A,"[(10, 0.9514522552490234), (14, 0.027373209595680237), (2, 0.013069193810224533), (12, 0.008103428408503532), (13, 1.805307988433924e-06)]"
hexasudoku_16x16,40,uncorrectable,"(5, 6)",7,0.8436949849128723,8,2,0.15613959729671478,8->7,"[(7, 0.8436949849128723), (8, 0.15613959729671478), (5, 0.00012175582378404215), (9, 3.323686178191565e-05), (1, 8.246440302173141e-06)]"
hexasudoku_16x16,40,uncorrectable,"(14, 6)",2,0.6556506156921387,6,4,0.023757971823215485,6->2,"[(2, 0.6556506156921387), (7, 0.2424970418214798), (1, 0.06951096653938293), (6, 0.023757971823215485), (5, 0.00663384236395359)]"
hexasudoku_16x16,41,uncorrectable,"(1, 7)",10,0.9631118774414062,13,2,0.03686593100428581,D->A,"[(10, 0.9631118774414062), (13, 0.03686593100428581), (11, 2.1887588445679285e-05), (16, 1.751401015326337e-07), (2, 5.799671853878863e-08)]"
hexasudoku_16x16,41,uncorrectable,"(2, 4)",9,0.9999922513961792,4,2,7.720088433416095e-06,4->9,"[(9, 0.9999922513961792), (4, 7.720088433416095e-06), (7, 5.121926882623029e-09), (8, 1.9929884409464194e-09), (16, 1.6580345429950683e-10)]"
hexasudoku_16x16,41,uncorrectable,"(4, 9)",12,0.9913299083709717,10,2,0.006556243635714054,A->C,"[(12, 0.9913299083709717), (10, 0.006556243635714054), (16, 0.0020664476323872805), (6, 4.090780203114264e-05), (9, 6.417371878342237e-06)]"
hexasudoku_16x16,41,uncorrectable,"(12, 2)",5,0.8383500576019287,3,2,0.16141468286514282,3->5,"[(5, 0.8383500576019287), (3, 0.16141468286514282), (9, 0.00013997820497024804), (8, 9.425812459085137e-05), (16, 4.948236664858996e-07)]"
hexasudoku_16x16,41,uncorrectable,"(13, 12)",10,0.9562193155288696,14,2,0.04376240819692612,E->A,"[(10, 0.9562193155288696), (14, 0.04376240819692612), (13, 1.6927629985730164e-05), (12, 1.0137658819076023e-06), (2, 1.7575899846633547e-07)]"
hexasudoku_16x16,42,two,"(5, 6)",1,0.5162902474403381,6,4,0.029426125809550285,6->1,"[(1, 0.5162902474403381), (5, 0.3310673236846924), (2, 0.053856734186410904), (6, 0.029426125809550285), (12, 0.028461085632443428)]"
hexasudoku_16x16,42,two,"(7, 12)",15,0.9318006634712219,10,2,0.0673547312617302,A->F,"[(15, 0.9318006634712219), (10, 0.0673547312617302), (7, 0.0005818086210638285), (4, 0.00026216564583592117), (16, 3.882551879996754e-07)]"
hexasudoku_16x16,42,two,"(13, 1)",10,0.9984079003334045,16,2,0.001592110376805067,G->A,"[(10, 0.9984079003334045), (16, 0.001592110376805067), (9, 4.4000920240705454e-08), (13, 5.838886707465463e-09), (12, 4.670627773428748e-11)]"
hexasudoku_16x16,43,uncorrectable,"(9, 1)",10,0.9984079003334045,16,2,0.001592110376805067,G->A,"[(10, 0.9984079003334045), (16, 0.001592110376805067), (9, 4.4000920240705454e-08), (13, 5.838886707465463e-09), (12, 4.670627773428748e-11)]"
hexasudoku_16x16,43,uncorrectable,"(9, 6)",11,0.8541384339332581,13,2,0.14584887027740479,D->B,"[(11, 0.8541384339332581), (13, 0.14584887027740479), (1, 6.524484433612088e-06), (16, 5.632111424347386e-06), (12, 4.5018126115792256e-07)]"
hexasudoku_16x16,44,single,"(11, 0)",12,0.7349861264228821,14,2,0.2650139629840851,E->C,"[(12, 0.7349861264228821), (14, 0.2650139629840851), (15, 1.3223186434707657e-10), (16, 6.819292353021922e-11), (13, 4.752188903891022e-14)]"
hexasudoku_16x16,45,uncorrectable,"(0, 13)",12,0.7349861264228821,14,2,0.2650139629840851,E->C,"[(12, 0.7349861264228821), (14, 0.2650139629840851), (15, 1.3223186434707657e-10), (16, 6.819292353021922e-11), (13, 4.752188903891022e-14)]"
hexasudoku_16x16,45,uncorrectable,"(4, 15)",16,0.8946771025657654,3,2,0.09693923592567444,3->G,"[(16, 0.8946771025657654), (3, 0.09693923592567444), (9, 0.006357274483889341), (11, 0.0015479943249374628), (5, 0.00038830042467452586)]"
hexasudoku_16x16,45,uncorrectable,"(6, 7)",7,0.5503799319267273,2,3,0.023042460903525352,2->7,"[(7, 0.5503799319267273), (1, 0.42440909147262573), (2, 0.023042460903525352), (10, 0.001967034302651882), (3, 0.00018696334154810756)]"
hexasudoku_16x16,45,uncorrectable,"(15, 10)",7,0.8708105683326721,9,2,0.10759562999010086,9->7,"[(7, 0.8708105683326721), (9, 0.10759562999010086), (1, 0.014310016296803951), (16, 0.0032840813510119915), (5, 0.003253991948440671)]"
hexasudoku_16x16,46,uncorrectable,"(5, 10)",11,0.7952044010162354,8,6,0.0046016862615942955,8->B,"[(11, 0.7952044010162354), (10, 0.12118081003427505), (16, 0.05404654145240784), (13, 0.019239183515310287), (2, 0.005586712621152401)]"
hexasudoku_16x16,46,uncorrectable,"(11, 7)",7,0.9654995799064636,4,2,0.025583630427718163,4->7,"[(7, 0.9654995799064636), (4, 0.025583630427718163), (10, 0.007103301119059324), (15, 0.0018005825113505125), (1, 6.308269348664908e-06)]"
hexasudoku_16x16,46,uncorrectable,"(13, 7)",14,0.9804756045341492,12,2,0.019524389877915382,C->E,"[(14, 0.9804756045341492), (12, 0.019524389877915382), (15, 1.2298847495983978e-09), (5, 8.055541789175891e-10), (6, 1.845813640821703e-10)]"
hexasudoku_16x16,47,single,"(5, 8)",13,0.6776836514472961,10,2,0.21256297826766968,A->D,"[(13, 0.6776836514472961), (10, 0.21256297826766968), (7, 0.09685524553060532), (12, 0.010942371562123299), (15, 0.0014278737362474203)]"
hexasudoku_16x16,48,uncorrectable,"(11, 5)",7,0.46538057923316956,3,2,0.4594784379005432,3->7,"[(7, 0.46538057923316956), (3, 0.4594784379005432), (5, 0.07462113350629807), (9, 0.00043161981739103794), (8, 8.462790719931945e-05)]"
hexasudoku_16x16,48,uncorrectable,"(12, 10)",16,0.526884138584137,10,2,0.47311344742774963,A->G,"[(16, 0.526884138584137), (10, 0.47311344742774963), (9, 2.118490328939515e-06), (12, 2.2031701973901363e-07), (11, 3.256085179259571e-08)]"
hexasudoku_16x16,49,uncorrectable,"(5, 12)",14,0.5759270787239075,12,2,0.4240693747997284,C->E,"[(14, 0.5759270787239075), (12, 0.4240693747997284), (8, 2.62534763351141e-06), (6, 6.342142455650901e-07), (2, 8.535388218433582e-08)]"
hexasudoku_16x16,49,uncorrectable,"(12, 3)",15,0.9975577592849731,11,4,0.00015317201905418187,B->F,"[(15, 0.9975577592849731), (13, 0.0019406451610848308), (14, 0.00024178832245524973), (11, 0.00015317201905418187), (16, 7.21068718121387e-05)]"
hexasudoku_16x16,49,uncorrectable,"(13, 1)",10,0.9996298551559448,16,2,0.00023128789325710386,G->A,"[(10, 0.9996298551559448), (16, 0.00023128789325710386), (14, 0.00013795812265016139), (13, 8.184589432858047e-07), (11, 2.2286794632009332e-10)]"
hexasudoku_16x16,50,uncorrectable,"(0, 8)",15,0.9318006634712219,10,2,0.0673547312617302,A->F,"[(15, 0.9318006634712219), (10, 0.0673547312617302), (7, 0.0005818086210638285), (4, 0.00026216564583592117), (16, 3.882551879996754e-07)]"
hexasudoku_16x16,50,uncorrectable,"(3, 2)",7,0.9266658425331116,3,6,0.0011625420302152634,3->7,"[(7, 0.9266658425331116), (1, 0.04495338723063469), (13, 0.011242160573601723), (2, 0.009586354717612267), (16, 0.005903956945985556)]"
hexasudoku_16x16,51,single,"(4, 7)",10,0.7131990790367126,4,2,0.28395402431488037,4->A,"[(10, 0.7131990790367126), (4, 0.28395402431488037), (16, 0.0028399305883795023), (15, 6.592261343030259e-06), (9, 3.104354959759803e-07)]"
hexasudoku_16x16,52,uncorrectable,"(2, 7)",14,0.7333047389984131,12,2,0.2666189968585968,C->E,"[(14, 0.7333047389984131), (12, 0.2666189968585968), (10, 5.8420668210601434e-05), (13, 1.771812094375491e-05), (16, 1.0996858179623814e-07)]"
hexasudoku_16x16,52,uncorrectable,"(10, 3)",1,0.6862773299217224,7,4,0.0021311247255653143,7->1,"[(1, 0.6862773299217224), (8, 0.30473649501800537), (2, 0.006290224846452475), (7, 0.0021311247255653143), (5, 0.00022694705694448203)]"
hexasudoku_16x16,52,uncorrectable,"(13, 8)",1,0.9381850361824036,6,2,0.04363458231091499,6->1,"[(1, 0.9381850361824036), (6, 0.04363458231091499), (12, 0.017104366794228554), (2, 0.0008260666509158909), (14, 0.00024292973103001714)]"
hexasudoku_16x16,53,uncorrectable,"(3, 8)",15,0.9975577592849731,11,4,0.00015317201905418187,B->F,"[(15, 0.9975577592849731), (13, 0.0019406451610848308), (14, 0.00024178832245524973), (11, 0.00015317201905418187), (16, 7.21068718121387e-05)]"
hexasudoku_16x16,53,uncorrectable,"(12, 4)",16,0.9841098189353943,11,2,0.013934781774878502,B->G,"[(16, 0.9841098189353943), (11, 0.013934781774878502), (14, 0.0017060295213013887), (10, 0.0001880364870885387), (8, 5.087801400804892e-05)]"
hexasudoku_16x16,53,uncorrectable,"(12, 14)",14,0.9987040758132935,6,3,0.0002332547737751156,6->E,"[(14, 0.9987040758132935), (12, 0.0010625685099512339), (6, 0.0002332547737751156), (13, 9.256275035340877e-08), (8, 1.6458024276744254e-08)]"
hexasudoku_16x16,53,uncorrectable,"(14, 2)",6,0.5116817951202393,16,2,0.4881712794303894,G->6,"[(6, 0.5116817951202393), (16, 0.4881712794303894), (11, 0.00014570578059647232), (12, 8.748596656005247e-07), (5, 3.9077741575965774e-07)]"
hexasudoku_16x16,54,uncorrectable,"(0, 2)",10,0.9562193155288696,14,2,0.04376240819692612,E->A,"[(10, 0.9562193155288696), (14, 0.04376240819692612), (13, 1.6927629985730164e-05), (12, 1.0137658819076023e-06), (2, 1.7575899846633547e-07)]"
hexasudoku_16x16,54,uncorrectable,"(1, 1)",10,0.9514522552490234,2,3,0.013069193810224533,2->A,"[(10, 0.9514522552490234), (14, 0.027373209595680237), (2, 0.013069193810224533), (12, 0.008103428408503532), (13, 1.805307988433924e-06)]"
hexasudoku_16x16,54,uncorrectable,"(11, 9)",12,0.9979887008666992,14,2,0.002011299831792712,E->C,"[(12, 0.9979887008666992), (14, 0.002011299831792712), (16, 2.626041094647147e-12), (6, 1.0957595643562926e-13), (15, 4.444882894231615e-15)]"
hexasudoku_16x16,54,uncorrectable,"(13, 13)",1,0.5162902474403381,6,4,0.029426125809550285,6->1,"[(1, 0.5162902474403381), (5, 0.3310673236846924), (2, 0.053856734186410904), (6, 0.029426125809550285), (12, 0.028461085632443428)]"
hexasudoku_16x16,54,uncorrectable,"(14, 11)",10,0.8941444754600525,14,2,0.08316117525100708,E->A,"[(10, 0.8941444754600525), (14, 0.08316117525100708), (13, 0.014516877941787243), (1, 0.0055830650962889194), (15, 0.0012610816629603505)]"
hexasudoku_16x16,55,single,"(15, 8)",16,0.9968274235725403,11,2,0.002915403340011835,B->G,"[(16, 0.9968274235725403), (11, 0.002915403340011835), (8, 0.0002215465356130153), (10, 3.3669130061753094e-05), (13, 1.9521098693076055e-06)]"
hexasudoku_16x16,56,single,"(9, 14)",15,0.9376247525215149,16,2,0.06196014583110809,G->F,"[(15, 0.9376247525215149), (16, 0.06196014583110809), (5, 0.00023348996182903647), (12, 0.00013758537534158677), (14, 4.3959076720057055e-05)]"
hexasudoku_16x16,57,single,"(5, 4)",12,0.9994332194328308,6,2,0.0003997850581072271,6->C,"[(12, 0.9994332194328308), (6, 0.0003997850581072271), (14, 0.00016668843454681337), (5, 1.86874103746959e-07), (11, 5.8000280134251625e-09)]"
hexasudoku_16x16,57,single,"(5, 7)",7,0.994098424911499,9,2,0.0054027009755373,9->7,"[(7, 0.994098424911499), (9, 0.0054027009755373), (2, 0.00026483688270673156), (10, 8.867567521519959e-05), (3, 7.373785774689168e-05)]"
hexasudoku_16x16,58,single,"(9, 1)",7,0.8436949849128723,8,2,0.15613959729671478,8->7,"[(7, 0.8436949849128723), (8, 0.15613959729671478), (5, 0.00012175582378404215), (9, 3.323686178191565e-05), (1, 8.246440302173141e-06)]"
hexasudoku_16x16,58,single,"(12, 5)",13,0.9997501969337463,12,2,0.00024886257597245276,C->D,"[(13, 0.9997501969337463), (12, 0.00024886257597245276), (10, 4.853364430346119e-07), (14, 4.283234034119232e-07), (11, 4.6547413146136307e-10)]"
hexasudoku_16x16,59,single,"(2, 10)",3,0.9681362509727478,5,2,0.03184574842453003,5->3,"[(3, 0.9681362509727478), (5, 0.03184574842453003), (8, 1.6727979527786374e-05), (2, 9.616863962946809e-07), (16, 2.887230436954269e-07)]"
hexasudoku_16x16,60,uncorrectable,"(3, 6)",4,0.6760533452033997,8,2,0.32353514432907104,8->4,"[(4, 0.6760533452033997), (8, 0.32353514432907104), (5, 0.0003423244634177536), (9, 6.50773145025596e-05), (6, 4.064121640112717e-06)]"
hexasudoku_16x16,60,uncorrectable,"(4, 12)",4,0.6760533452033997,8,2,0.32353514432907104,8->4,"[(4, 0.6760533452033997), (8, 0.32353514432907104), (5, 0.0003423244634177536), (9, 6.50773145025596e-05), (6, 4.064121640112717e-06)]"
hexasudoku_16x16,60,uncorrectable,"(8, 4)",12,0.8531070947647095,14,2,0.1468929499387741,E->C,"[(12, 0.8531070947647095), (14, 0.1468929499387741), (10, 3.936674541904495e-09), (16, 1.9189478894787726e-09), (13, 1.6198011820733882e-09)]"
hexasudoku_16x16,60,uncorrectable,"(14, 14)",5,0.9715396761894226,6,2,0.028388502076268196,6->5,"[(5, 0.9715396761894226), (6, 0.028388502076268196), (15, 3.45244916388765e-05), (14, 2.538268017815426e-05), (8, 7.279649707925273e-06)]"
hexasudoku_16x16,61,single,"(11, 3)",9,0.7699396014213562,4,3,0.0009423456504009664,4->9,"[(9, 0.7699396014213562), (7, 0.2285090982913971), (4, 0.0009423456504009664), (16, 0.0005590811488218606), (1, 2.7736912670661695e-05)]"
hexasudoku_16x16,62,uncorrectable,"(6, 14)",10,0.9996298551559448,16,2,0.00023128789325710386,G->A,"[(10, 0.9996298551559448), (16, 0.00023128789325710386), (14, 0.00013795812265016139), (13, 8.184589432858047e-07), (11, 2.2286794632009332e-10)]"
hexasudoku_16x16,62,uncorrectable,"(9, 4)",12,0.9913299083709717,10,2,0.006556243635714054,A->C,"[(12, 0.9913299083709717), (10, 0.006556243635714054), (16, 0.0020664476323872805), (6, 4.090780203114264e-05), (9, 6.417371878342237e-06)]"
hexasudoku_16x16,62,uncorrectable,"(10, 1)",7,0.46538057923316956,3,2,0.4594784379005432,3->7,"[(7, 0.46538057923316956), (3, 0.4594784379005432), (5, 0.07462113350629807), (9, 0.00043161981739103794), (8, 8.462790719931945e-05)]"
hexasudoku_16x16,66,uncorrectable,"(1, 13)",8,0.7772756814956665,13,2,0.09935573488473892,D->8,"[(8, 0.7772756814956665), (13, 0.09935573488473892), (16, 0.08969633281230927), (11, 0.03245483338832855), (6, 0.0010009908583015203)]"
hexasudoku_16x16,66,uncorrectable,"(4, 7)",14,0.9024745225906372,16,2,0.09736022353172302,G->E,"[(14, 0.9024745225906372), (16, 0.09736022353172302), (15, 0.000161927702720277), (11, 3.2360205750592286e-06), (10, 6.639269400920966e-08)]"
hexasudoku_16x16,66,uncorrectable,"(8, 6)",12,0.9916045069694519,16,2,0.008380185812711716,G->C,"[(12, 0.9916045069694519), (16, 0.008380185812711716), (14, 1.542218160466291e-05), (15, 2.4920989716292752e-08), (10, 1.9452012223197812e-10)]"
hexasudoku_16x16,67,uncorrectable,"(4, 10)",7,0.9654995799064636,4,2,0.025583630427718163,4->7,"[(7, 0.9654995799064636), (4, 0.025583630427718163), (10, 0.007103301119059324), (15, 0.0018005825113505125), (1, 6.308269348664908e-06)]"
hexasudoku_16x16,69,two,"(4, 0)",14,0.9987040758132935,6,3,0.0002332547737751156,6->E,"[(14, 0.9987040758132935), (12, 0.0010625685099512339), (6, 0.0002332547737751156), (13, 9.256275035340877e-08), (8, 1.6458024276744254e-08)]"
hexasudoku_16x16,69,two,"(5, 9)",7,0.8436949849128723,8,2,0.15613959729671478,8->7,"[(7, 0.8436949849128723), (8, 0.15613959729671478), (5, 0.00012175582378404215), (9, 3.323686178191565e-05), (1, 8.246440302173141e-06)]"
hexasudoku_16x16,70,single,"(1, 3)",13,0.6776836514472961,10,2,0.21256297826766968,A->D,"[(13, 0.6776836514472961), (10, 0.21256297826766968), (7, 0.09685524553060532), (12, 0.010942371562123299), (15, 0.0014278737362474203)]"
hexasudoku_16x16,71,uncorrectable,"(4, 13)",2,0.5038491487503052,13,2,0.49236151576042175,D->2,"[(2, 0.5038491487503052), (13, 0.49236151576042175), (16, 0.003573634661734104), (10, 0.00017685223428998142), (15, 2.7120651793666184e-05)]"
hexasudoku_16x16,71,uncorrectable,"(9, 3)",12,0.9979887008666992,14,2,0.002011299831792712,E->C,"[(12, 0.9979887008666992), (14, 0.002011299831792712), (16, 2.626041094647147e-12), (6, 1.0957595643562926e-13), (15, 4.444882894231615e-15)]"
hexasudoku_16x16,71,uncorrectable,"(12, 9)",15,0.9975577592849731,11,4,0.00015317201905418187,B->F,"[(15, 0.9975577592849731), (13, 0.0019406451610848308), (14, 0.00024178832245524973), (11, 0.00015317201905418187), (16, 7.21068718121387e-05)]"
hexasudoku_16x16,71,uncorrectable,"(13, 11)",15,0.9376247525215149,16,2,0.06196014583110809,G->F,"[(15, 0.9376247525215149), (16, 0.06196014583110809), (5, 0.00023348996182903647), (12, 0.00013758537534158677), (14, 4.3959076720057055e-05)]"
hexasudoku_16x16,71,uncorrectable,"(14, 9)",12,0.8176111578941345,14,2,0.18238882720470428,E->C,"[(12, 0.8176111578941345), (14, 0.18238882720470428), (2, 1.716035508136926e-10), (6, 1.319912651398525e-10), (16, 5.74755781163061e-12)]"
hexasudoku_16x16,72,two,"(5, 5)",14,0.9987040758132935,6,3,0.0002332547737751156,6->E,"[(14, 0.9987040758132935), (12, 0.0010625685099512339), (6, 0.0002332547737751156), (13, 9.256275035340877e-08), (8, 1.6458024276744254e-08)]"
hexasudoku_16x16,72,two,"(9, 7)",12,0.9443439245223999,16,2,0.055601369589567184,G->C,"[(12, 0.9443439245223999), (16, 0.055601369589567184), (11, 5.0519225624157116e-05), (14, 3.876493792631663e-06), (13, 1.904254105511427e-07)]"
hexasudoku_16x16,73,uncorrectable,"(1, 1)",12,0.9443439245223999,16,2,0.055601369589567184,G->C,"[(12, 0.9443439245223999), (16, 0.055601369589567184), (11, 5.0519225624157116e-05), (14, 3.876493792631663e-06), (13, 1.904254105511427e-07)]"
hexasudoku_16x16,73,uncorrectable,"(1, 8)",1,0.6862773299217224,7,4,0.0021311247255653143,7->1,"[(1, 0.6862773299217224), (8, 0.30473649501800537), (2, 0.006290224846452475), (7, 0.0021311247255653143), (5, 0.00022694705694448203)]"
hexasudoku_16x16,73,uncorrectable,"(4, 9)",10,0.749082624912262,16,2,0.2509039640426636,G->A,"[(10, 0.749082624912262), (16, 0.2509039640426636), (15, 1.2059973414579872e-05), (14, 1.0440236337672104e-06), (11, 2.5548183657519985e-07)]"
hexasudoku_16x16,73,uncorrectable,"(7, 11)",5,0.5460846424102783,15,2,0.44841092824935913,F->5,"[(5, 0.5460846424102783), (15, 0.44841092824935913), (14, 0.0054799532517790794), (16, 2.4076016416074708e-05), (7, 2.3781500146924373e-07)]"
hexasudoku_16x16,74,single,"(0, 1)",8,0.37272000312805176,5,3,0.18529677391052246,5->8,"[(8, 0.37272000312805176), (3, 0.1995551437139511), (5, 0.18529677391052246), (11, 0.1243223175406456), (6, 0.11504077911376953)]"
hexasudoku_16x16,75,uncorrectable,"(0, 5)",10,0.5617980360984802,16,2,0.4382018744945526,G->A,"[(10, 0.5617980360984802), (16, 0.4382018744945526), (9, 4.884889648337776e-08), (13, 1.0033441855128444e-09), (4, 9.661763576696014e-12)]"
hexasudoku_16x16,75,uncorrectable,"(7, 1)",16,0.9968274235725403,11,2,0.002915403340011835,B->G,"[(16, 0.9968274235725403), (11, 0.002915403340011835), (8, 0.0002215465356130153), (10, 3.3669130061753094e-05), (13, 1.9521098693076055e-06)]"
hexasudoku_16x16,75,uncorrectable,"(8, 1)",2,0.6556506156921387,6,4,0.023757971823215485,6->2,"[(2, 0.6556506156921387), (7, 0.2424970418214798), (1, 0.06951096653938293), (6, 0.023757971823215485), (5, 0.00663384236395359)]"
hexasudoku_16x16,75,uncorrectable,"(11, 10)",10,0.8941444754600525,14,2,0.08316117525100708,E->A,"[(10, 0.8941444754600525), (14, 0.08316117525100708), (13, 0.014516877941787243), (1, 0.0055830650962889194), (15, 0.0012610816629603505)]"
hexasudoku_16x16,76,uncorrectable,"(1, 7)",12,0.9443439245223999,16,2,0.055601369589567184,G->C,"[(12, 0.9443439245223999), (16, 0.055601369589567184), (11, 5.0519225624157116e-05), (14, 3.876493792631663e-06), (13, 1.904254105511427e-07)]"
hexasudoku_16x16,76,uncorrectable,"(4, 8)",16,0.9968274235725403,11,2,0.002915403340011835,B->G,"[(16, 0.9968274235725403), (11, 0.002915403340011835), (8, 0.0002215465356130153), (10, 3.3669130061753094e-05), (13, 1.9521098693076055e-06)]"
hexasudoku_16x16,76,uncorrectable,"(5, 12)",8,0.7772756814956665,13,2,0.09935573488473892,D->8,"[(8, 0.7772756814956665), (13, 0.09935573488473892), (16, 0.08969633281230927), (11, 0.03245483338832855), (6, 0.0010009908583015203)]"
hexasudoku_16x16,76,uncorrectable,"(12, 8)",14,0.7333047389984131,12,2,0.2666189968585968,C->E,"[(14, 0.7333047389984131), (12, 0.2666189968585968), (10, 5.8420668210601434e-05), (13, 1.771812094375491e-05), (16, 1.0996858179623814e-07)]"
hexasudoku_16x16,77,two,"(10, 14)",14,0.9024745225906372,16,2,0.09736022353172302,G->E,"[(14, 0.9024745225906372), (16, 0.09736022353172302), (15, 0.000161927702720277), (11, 3.2360205750592286e-06), (10, 6.639269400920966e-08)]"
hexasudoku_16x16,77,two,"(14, 10)",7,0.994098424911499,9,2,0.0054027009755373,9->7,"[(7, 0.994098424911499), (9, 0.0054027009755373), (2, 0.00026483688270673156), (10, 8.867567521519959e-05), (3, 7.373785774689168e-05)]"
hexasudoku_16x16,78,uncorrectable,"(2, 6)",12,0.9994332194328308,6,2,0.0003997850581072271,6->C,"[(12, 0.9994332194328308), (6, 0.0003997850581072271), (14, 0.00016668843454681337), (5, 1.86874103746959e-07), (11, 5.8000280134251625e-09)]"
hexasudoku_16x16,78,uncorrectable,"(6, 13)",16,0.9968571662902832,8,3,0.00026273904950357974,8->G,"[(16, 0.9968571662902832), (14, 0.0028747825417667627), (8, 0.00026273904950357974), (10, 2.155331230824231e-06), (9, 1.9774206521105953e-06)]"
hexasudoku_16x16,78,uncorrectable,"(13, 11)",10,0.749082624912262,16,2,0.2509039640426636,G->A,"[(10, 0.749082624912262), (16, 0.2509039640426636), (15, 1.2059973414579872e-05), (14, 1.0440236337672104e-06), (11, 2.5548183657519985e-07)]"
hexasudoku_16x16,79,uncorrectable,"(1, 3)",10,0.6016933917999268,13,3,0.031504977494478226,D->A,"[(10, 0.6016933917999268), (16, 0.36368754506111145), (13, 0.031504977494478226), (12, 0.0023197345435619354), (11, 0.0007573193870484829)]"
hexasudoku_16x16,79,uncorrectable,"(11, 3)",14,0.9986618757247925,10,2,0.0010136229684576392,A->E,"[(14, 0.9986618757247925), (10, 0.0010136229684576392), (12, 0.0003195016470272094), (13, 4.943788098898949e-06), (2, 1.9967443254387263e-09)]"
hexasudoku_16x16,80,single,"(3, 4)",14,0.9987040758132935,6,3,0.0002332547737751156,6->E,"[(14, 0.9987040758132935), (12, 0.0010625685099512339), (6, 0.0002332547737751156), (13, 9.256275035340877e-08), (8, 1.6458024276744254e-08)]"
hexasudoku_16x16,81,uncorrectable,"(1, 3)",16,0.7402935028076172,15,3,0.021498609334230423,F->G,"[(16, 0.7402935028076172), (7, 0.23151372373104095), (15, 0.021498609334230423), (5, 0.006693472154438496), (3, 3.207505585578474e-07)]"
hexasudoku_16x16,81,uncorrectable,"(8, 5)",10,0.9467943906784058,13,3,0.00036095426185056567,D->A,"[(10, 0.9467943906784058), (16, 0.05284464731812477), (13, 0.00036095426185056567), (2, 4.279615772873058e-09), (14, 2.2477074021476362e-11)]"
hexasudoku_16x16,81,uncorrectable,"(11, 14)",14,0.9987040758132935,6,3,0.0002332547737751156,6->E,"[(14, 0.9987040758132935), (12, 0.0010625685099512339), (6, 0.0002332547737751156), (13, 9.256275035340877e-08), (8, 1.6458024276744254e-08)]"
hexasudoku_16x16,82,two,"(2, 6)",16,0.9841098189353943,11,2,0.013934781774878502,B->G,"[(16, 0.9841098189353943), (11, 0.013934781774878502), (14, 0.0017060295213013887), (10, 0.0001880364870885387), (8, 5.087801400804892e-05)]"
hexasudoku_16x16,82,two,"(12, 14)",8,0.7772756814956665,13,2,0.09935573488473892,D->8,"[(8, 0.7772756814956665), (13, 0.09935573488473892), (16, 0.08969633281230927), (11, 0.03245483338832855), (6, 0.0010009908583015203)]"
hexasudoku_16x16,83,uncorrectable,"(2, 3)",13,0.6776836514472961,10,2,0.21256297826766968,A->D,"[(13, 0.6776836514472961), (10, 0.21256297826766968), (7, 0.09685524553060532), (12, 0.010942371562123299), (15, 0.0014278737362474203)]"
hexasudoku_16x16,83,uncorrectable,"(5, 5)",14,0.5759270787239075,12,2,0.4240693747997284,C->E,"[(14, 0.5759270787239075), (12, 0.4240693747997284), (8, 2.62534763351141e-06), (6, 6.342142455650901e-07), (2, 8.535388218433582e-08)]"
hexasudoku_16x16,83,uncorrectable,"(15, 0)",4,0.8947078585624695,10,2,0.09736158698797226,A->4,"[(4, 0.8947078585624695), (10, 0.09736158698797226), (15, 0.003935796208679676), (7, 0.002638573758304119), (16, 0.0006464481703005731)]"
hexasudoku_16x16,84,uncorrectable,"(2, 4)",11,0.8541384339332581,13,2,0.14584887027740479,D->B,"[(11, 0.8541384339332581), (13, 0.14584887027740479), (1, 6.524484433612088e-06), (16, 5.632111424347386e-06), (12, 4.5018126115792256e-07)]"
hexasudoku_16x16,84,uncorrectable,"(3, 7)",10,0.9514522552490234,2,3,0.013069193810224533,2->A,"[(10, 0.9514522552490234), (14, 0.027373209595680237), (2, 0.013069193810224533), (12, 0.008103428408503532), (13, 1.805307988433924e-06)]"
